fpr,tpr
0.29376854599406527,0.995795201582983
0.29376854599406527,0.9960425426663368
0.29574678536102866,0.9960425426663368
0.29574678536102866,0.9962898837496909
0.30192878338278933,0.9962898837496909
0.30192878338278933,0.9965372248330447
0.3254203758654797,0.9965372248330447
0.3254203758654797,0.9967845659163987
0.32566765578635015,0.9967845659163987
0.32566765578635015,0.9970319069997526
0.3367952522255193,0.9970319069997526
0.3367952522255193,0.9972792480831066
0.35954500494559843,0.9972792480831066
0.35954500494559843,0.9975265891664605
0.37512363996043524,0.9975265891664605
0.37512363996043524,0.9977739302498145
0.4700791295746785,0.9977739302498145
0.4700791295746785,0.9980212713331684
0.48095944609297725,0.9980212713331684
0.48095944609297725,0.9982686124165224
0.49357072205736896,0.9982686124165224
0.49357072205736896,0.9985159534998763
0.5536597428288823,0.9985159534998763
0.5536597428288823,0.9987632945832303
0.5773986152324432,0.9987632945832303
0.5773986152324432,0.9990106356665842
0.5947082096933729,0.9990106356665842
0.5947082096933729,0.9992579767499382
0.66864490603363,0.9992579767499382
0.66864490603363,0.9995053178332921
0.6842235410484668,0.9995053178332921
0.6842235410484668,0.9997526589166461
0.7007912957467853,0.9997526589166461
0.7007912957467853,1.0
1.0,1.0
